4.05	4.325821519029945
4.0	4.2914496827758
3.05	3.6383847939470915
1.4	2.5041141975603853
4.85	4.825770899096229
3.95	4.207077846521656
3.15	3.6571284664553776
2.1	2.935319905118382
1.4	2.4541141975603855
3.9	4.122706010267515
3.85	4.088334174013371
3.2	3.6415003027095176
2.15	2.9196917413725245
2.1	2.885319905118382
1.4	2.4041141975603857
4.0	4.1414496827758
3.75	3.9695905015050856
3.7	3.9352186652509418
3.25	3.625872138963661
3.2	3.5915003027095174
3.15	3.5571284664553775
2.15	2.8696917413725247
2.1	2.835319905118382
3.65	3.850846828996805
2.25	2.8884354138808086
4.9	4.660142735350371
3.6	3.7664749927426615
2.25	2.8384354138808083
2.2	2.804063577626666
1.8	2.529088887593527
1.4	2.2541141975603853
4.9	4.610142735350371
3.55	3.6821031564885165
3.3	3.5102439752178007
2.25	2.7884354138808085
2.15	2.719691741372525
1.85	2.5134607238476683
4.9	4.560142735350371
4.0	3.9414496827758008
3.5	3.5977313202343755
2.3	2.772807250134952
2.25	2.7384354138808087
1.9	2.497832560101811
1.45	2.188486033814524
4.0	3.8914496827758005
3.95	3.8570778465216566
3.4	3.4789876477260897
3.35	3.444615811471947
2.3	2.722807250134952
2.25	2.688435413880809
1.95	2.4822043963559546
1.45	2.138486033814524
3.4	3.42898764772609
2.35	2.7071790863890945
2.3	2.6728072501349516
2.0	2.466576232610097
1.5	2.122857870068671
4.05	3.8258215190299447
3.4	3.3789876477260896
2.35	2.6571790863890943
2.3	2.6228072501349518
2.05	2.45094806886424
1.5	2.0728578700686713
4.85	4.325770899096229
4.0	3.7414496827758006
3.45	3.3633594839802328
3.4	3.32898764772609
2.4	2.641550922643238
2.1	2.435319905118382
4.85	4.275770899096228
3.45	3.313359483980233
2.45	2.625922758897381
2.1	2.385319905118382
1.5	1.9728578700686712
4.15	3.744565191538224
3.45	3.2633594839802327
2.45	2.5759227588973808
2.35	2.507179086389095
2.15	2.3696917413725247
4.15	3.6945651915382243
3.45	3.2133594839802324
2.5	2.5602945951515204
2.15	2.319691741372525
2.1	2.285319905118382
4.8	4.091399062842083
4.15	3.644565191538224
4.1	3.610193355284086
3.45	3.1633594839802326
2.55	2.5446664314056635
2.1	2.2353199051183816
4.8	4.041399062842083
4.15	3.594565191538224
2.6	2.529038267659806
2.05	2.15094806886424
2.0	2.1165762326100968
4.2	3.5789370277923727
4.15	3.544565191538224
4.0	3.4414496827758008
2.7	2.5477819401680932
2.65	2.5134101039139507
2.6	2.4790382676598064
2.5	2.4102945951515204
2.45	2.375922758897381
2.4	2.3415509226432376
2.05	2.1009480688642403
1.95	2.0322043963559544
1.9	1.9978325601018112
1.85	1.9634607238476685
1.7	1.8603452150852389
1.6	1.7916015425769531
1.4	1.6541141975603855
4.2	3.5289370277923724
4.0	3.3914496827758005
2.55	2.394666431405663
2.35	2.257179086389095
1.8	1.879088887593527
1.75	1.844717051339384
1.7	1.8103452150852388
1.6	1.741601542576953
1.5	1.6728578700686711
1.45	1.638486033814524
1.4	1.6041141975603854
4.25	3.5133088640465155
3.95	3.307077846521657
2.65	2.4134101039139506
2.35	2.2071790863890945
1.4	1.5541141975603854
4.65	3.7382835540796617
4.25	3.4633088640465153
3.95	3.2570778465216566
2.65	2.363410103913951
2.6	2.3290382676598065
2.55	2.2946664314056635
2.5	2.2602945951515205
2.45	2.225922758897381
2.4	2.1915509226432377
2.15	2.0196917413725246
2.05	1.95094806886424
3.95	3.2070778465216567
3.45	2.8633594839802328
2.65	2.3134101039139505
2.05	1.9009480688642402
1.9	1.7978325601018113
1.5	1.522857870068671
4.6	3.603911717825511
4.35	3.432052536554801
3.9	3.122706010267515
3.45	2.813359483980233
3.4	2.7789876477260895
2.05	1.8509480688642401
2.0	1.816576232610097
1.9	1.7478325601018112
1.85	1.7134607238476685
1.55	1.5072297063228144
4.4	3.416424372808938
4.1	3.210193355284086
4.05	3.175821519029945
3.85	3.038334174013371
3.45	2.7633594839802327
3.4	2.7289876477260897
2.7	2.247781940168093
2.65	2.213410103913951
2.55	2.144666431405663
1.75	1.594717051339384
1.7	1.5603452150852388
4.5	3.4351680453172264
3.75	2.919590501505086
3.45	2.7133594839802324
2.7	2.1977819401680927
2.65	2.1634101039139506
2.5	2.0602945951515204
4.45	3.3507962090630823
4.0	3.0414496827758004
3.35	2.594615811471947
3.25	2.5258721389636607
3.0	2.354012957692951
2.9	2.285269285184662
2.8	2.2165256126763757
2.75	2.182153776422233
2.7	2.147781940168093
4.25	3.1633088640465155
4.0	2.9914496827758006
3.3	2.5102439752178007
3.25	2.475872138963661
3.2	2.4415003027095175
3.1	2.372756630201237
2.8	2.1665256126763754
2.45	1.9259227588973808
4.0	2.9414496827758008
3.95	2.9070778465216565
3.9	2.872706010267515
3.85	2.8383341740133714
3.8	2.803962337759229
3.75	2.7695905015050855
3.15	2.3571284664553778
2.95	2.2196411214388054
2.9	2.1852692851846625
2.45	1.875922758897381
4.5	3.2351680453172262
4.05	2.925821519029945
3.5	2.5477313202343757
2.5	1.8602945951515204
3.45	2.463359483980233
3.4	2.42898764772609
3.35	2.3946158114719474
2.55	1.8446664314056633
2.5	1.8102945951515204
4.35	3.0320525365548012
4.3	2.997680700300659
4.25	2.9633088640465153
2.75	1.9321537764222332
2.7	1.8977819401680929
2.65	1.8634101039139508
